problem_id,problem_name,problem_url,hint_video_url,video_duration
9103,Delete one,http://www.scaler.com/admin/new_problems/9103,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/411/original/Delete_One_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=9fbae0cc92a30c4876c440c841a8ef73e48b4e9eb3c6770b5cd0c2cca6f725c3,20.88
9104,Pubg,http://www.scaler.com/admin/new_problems/9104,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/412/original/Pubg_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=8cfeee4fbe471c1939ae0c7d1ee1ed9442a890bd9bd832e932b331903d7746da,14.42
2206,Factorial Array,http://www.scaler.com/admin/new_problems/2206,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/414/original/FactorialArray_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=d9265078ae5fb2383b4b31c2397dcaadc6b3d526160ebcd398c5eb373ad74311,25.32
5237,Odd Fibonacci,http://www.scaler.com/admin/new_problems/5237,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/415/original/Odd_Fibonacci_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=583315648da2962f81c42b2623877d68b24b8ed5e3656c8767f82904d6028053,10.72
4190,Inversion count in an array,http://www.scaler.com/admin/new_problems/4190,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/420/original/Inversion_Count_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=8a3099b3cf356c5255330bf92bbec5f294ff85e9787e304665c484e8d15da2a9,15.12
9351,Distance in Bridge Tree,http://www.scaler.com/admin/new_problems/9351,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/423/original/Distance_in_Bridge_Tree_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=f3bb2b3595ed9c8dfa3813f38e150d559520d8e89151619f3bc2fd9a14c19109,10.88
4549,Tree coloring with three colors,http://www.scaler.com/admin/new_problems/4549,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/424/original/Tree_Coloring_with_3_Colors_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=d76e0a7e69623e917ed3a9ed5bfcaf372699eae043c0f4801608dfb05e45842b,10.48
9384,Contact Finder,http://www.scaler.com/admin/new_problems/9384,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/429/original/Contact_Finder_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=72b9dfd40be435270a436dce650f0effdd3bbf59ad9a6be0ceb38518a6104c0d,11.03
1064,Passing game,http://www.scaler.com/admin/new_problems/1064,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/431/original/Passing_game_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=85104083c91dd9fa4710a92fb0ea80401c7458ab59dc6fb8eb6f7ce2247ed764,12.97
968,Double Character Trouble,http://www.scaler.com/admin/new_problems/968,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/432/original/DoubleChartrouble_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=ed96a98bafca7df0c62c4bcc85b757ea82b1e25b8cad0ef73f1d638dfb11991e,13.27
4347,Sort  stack using  another stack,http://www.scaler.com/admin/new_problems/4347,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/434/original/SortAstack_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=4d6eb4a0e14a3fc6f29383745fdba96af3c933209f095bef291e68306a550429,13.47
4354,Maximum Frequency stack,http://www.scaler.com/admin/new_problems/4354,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/436/original/Maxfreqstack_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=afd74228dafa4e1413a19be7dead2b2aed549b740c24e9cb01c52f023d516790,18.42
3297,Perfect Numbers,http://www.scaler.com/admin/new_problems/3297,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/438/original/AthPerfectNumber_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=42d0ca4ccd8bb8d0ef6cd69e38146bd163387bb46061c1d8a837ac25f2410f39,12.98
9014,Task Scheduling,http://www.scaler.com/admin/new_problems/9014,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/439/original/Taskscheduling_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=1ee75bdfdd2f4fbf34867f2b48d2ab3b134a410b64f66bc9ab905020ecd6a2f6,12.3
4365,First non-repeating character,http://www.scaler.com/admin/new_problems/4365,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/443/original/Firstnonrepeatingchar_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=21c2a72a6554e8772dd44919df1ffafaa180352072e6ee725302590cacdb38f8,14.85
4540,Range Sum,http://www.scaler.com/admin/new_problems/4540,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/445/original/RangeSum_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=002f018f87738eeb389c054fd637364d156888362dc0b53aa13549f05b8f2634,29.73
4112,Compute nCr % p,http://www.scaler.com/admin/new_problems/4112,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/447/original/FVGN6481_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=8f7ce281bc2f78263ef6bede945ad5276bda7ed5ce3e9ce67b319fa3a713cd2c,9.75
9339,Little Ponny and Linear Recurrence ,http://www.scaler.com/admin/new_problems/9339,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/448/original/LMQY5272_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=b1b0e2efcf72e4ee47c23b93c813b6aa5983c4ec3dec88ae700a1c32d7366936,12.6
986,Closest MinMax,http://www.scaler.com/admin/new_problems/986,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/449/original/FUMH8590_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=8d2f33e75cab86d0bd27debf60ffd26203b2cf4fb3f2543819e075277338c447,11.73
5708,SUMMATION,http://www.scaler.com/admin/new_problems/5708,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/452/original/KSWQ5318_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=273f27b5892b5c7b05d570ec6d50e53cc0df04523b3830d9390a53bc2b387cd3,9.35
4753,Victory,http://www.scaler.com/admin/new_problems/4753,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/453/original/WJYB2327_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=fb7921b4610a97f09add9e451109052d848efe6239f6ba06605f22f7e40c07cc,10.32
375,Smallest sequence with given Primes,http://www.scaler.com/admin/new_problems/375,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/454/original/Smallest_sequence_with_given_primes_conv.MOV?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=1b14951a89cbaf81fcb8ec7b4bb569b69985ea40033554a80e6b8558f3324b59,20.5
6488,Gym Trainer,http://www.scaler.com/admin/new_problems/6488,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/455/original/Gym_Trainer_conv.MOV?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=d1096d2bf7cafb87362bf268228d1189036d9412aa8f9062aca6ad205efff0d5,19.72
9240,Construction Cost,http://www.scaler.com/admin/new_problems/9240,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/456/original/Construction_Cost_conv.MOV?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=2e986cc711887924dd334c14d56f6054f97d5a41bba9ee212fa43c7f66dd0fdc,15.55
4699,Floyd Warshall Algorithm,http://www.scaler.com/admin/new_problems/4699,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/458/original/Floyed_Warshell_conv.MOV?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=4415e671d524e8da3ffe5e6cee0e3f676c79d883c6ab339cbcf9a865c6cc373e,28.37
4974,Batches,http://www.scaler.com/admin/new_problems/4974,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/460/original/Batches_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=4c6bab41cdf49919243b67012b06de587437ceb8ada019b2f10a2180f876b515,25.27
369,Largest Distance between nodes of a Tree,http://www.scaler.com/admin/new_problems/369,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/461/original/LargestDistanceBetweenNodesOfATree_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=320a898303373d005a6b57b69fd38b648450f139bc96a49e5db912045443149e,11.22
3850,Minimum Absolute Difference,http://www.scaler.com/admin/new_problems/3850,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/463/original/MinAbsoluteDifference_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=0ea3901711e194e1b1c05edd51e9c7c4e9022dd594fedd49097832fe5b377ba6,5.37
4218,Check two bracket expressions,http://www.scaler.com/admin/new_problems/4218,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/466/original/Check_2_Bracket_Expressions_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=263bb03681cf95402935162299cbbf473c392902bfd527530b6aee1ebafaab2c,15.45
1140,Maximum Sum,http://www.scaler.com/admin/new_problems/1140,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/469/original/Maximum_Sum_2_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=0627d874c4018c6ae825cef9fbda2aa55d87800ead8345c144ac72f238345c33,13.85
4367,Linked-List,http://www.scaler.com/admin/new_problems/4367,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/470/original/Linked_list_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=4b172ec57381d995af91b31729ed93fab6ee81fda237a87a6cc6975b481c5cb6,16.88
380,K reverse linked list,http://www.scaler.com/admin/new_problems/380,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/471/original/K_reverse_linked_list_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=a81f7a929f7892d48850640abece3e1dbee56745ea77ab06b37c6b95360e5189,16.58
383,Min XOR value,http://www.scaler.com/admin/new_problems/383,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/472/original/Minxor_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=40aafd48b69a786046520e5596eba8ffcf13a8615cb35f371c64ed8fe1ad24f3,19.27
4198,Number of sextuplets,http://www.scaler.com/admin/new_problems/4198,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/478/original/Number_of_sextuplets_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=7b590529b3a24165840e648c7f8c4e1de35b8e4451a5e2d5961cfb00d0c90eb6,11.42
4532,Sort the array,http://www.scaler.com/admin/new_problems/4532,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/479/original/Sort_the_array_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=9b0c0c2066ec1e5324075258047a8869c68e4f3bea829172ace2f225dfd3f08d,19.88
5097,Pairs with given sum II,http://www.scaler.com/admin/new_problems/5097,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/481/original/Pairs_with_given_sum_II__conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=bfe8159af8c115d0a2e63b31754724ec7f018164a7e682aeb3dfc0b5fe1b90d0,20.28
1302,Shaggy and distances,http://www.scaler.com/admin/new_problems/1302,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/482/original/Shaggy_and_distances__conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=c8e6bb2c8223a2647d4b295316d94873aa3f200bb3c2857ac0fba39ca272f13e,14.42
9464,Isomorphic Strings,http://www.scaler.com/admin/new_problems/9464,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/486/original/Isomorphic_strings__conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=12a463a173df86290f6a15ac78f19175d6485ebd965e150a9da2dc8bb6abf321,12.88
960,Replicating Substring,http://www.scaler.com/admin/new_problems/960,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/487/original/Replicating_substring__conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=93cef7598ea7b65081c154b01d4fdf1ade18a3085fc17fd4acd67854d642ffd0,12.33
4132,Find a peak element,http://www.scaler.com/admin/new_problems/4132,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/491/original/Peak_Element_in_Array_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=94d109f88251e99690703115422318cc258160926cb4c63f5392c3c1a0ae5373,20.43
890,Game of Bottles,http://www.scaler.com/admin/new_problems/890,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/492/original/Game_of_bottles_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=df5111c9bb7e66e088ce757de0fa21f01d11de56e4a867c8d03c3ecf945970ba,17.05
9304,Switch on the Bulbs,http://www.scaler.com/admin/new_problems/9304,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/495/original/CTAD3733_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=281ad65cbe44bf7cee4f43a19294dd0db2d95f0014ce3041e557078d9e4c1ec7,12.23
9323,Pairs with Given Difference,http://www.scaler.com/admin/new_problems/9323,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/496/original/Pairs_with_given_difference_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=f2ef0545b3587a5e9c1ec78b622533e2fec5030804a7be79f8cf504e5fef9a0d,14.8
4116,Subarray with given sum,http://www.scaler.com/admin/new_problems/4116,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/498/original/Sub_array_with_given_sum__conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=298e61ec0b5292eed0c797ba4e681241ed53a5e8e704eb1f55e36eff933e8393,19.08
4719,Count Right Triangles,http://www.scaler.com/admin/new_problems/4719,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/501/original/Count_right_triangles_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=20c755aad2f5a57b0375fd2c4ea1212b161d29dcb5b87b5b3915d216febd15ed,14.52
4759,Count Rectangles,http://www.scaler.com/admin/new_problems/4759,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/502/original/Count_rectangles_conv.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=3a238a95c919768e7bed23988d9eda35ab1832d666caa6ad8aae37cf7fc2c2f4,16.75
6428,Arithmetic Subsequences,http://www.scaler.com/admin/new_problems/6428,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/506/original/Arithmetic_Subsquence_conv.MOV?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=7742a6f332301ef2331215850ea376ed61e0251efe70066f73142d9eebc50025,16.6
1226,Count Subarrays,http://www.scaler.com/admin/new_problems/1226,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/509/original/Count_Subarrays_conv.MOV?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=150b09096ac050c2e9496ff2931973523f2552fc77f8e6a3b3e2043b4b60d700,20.18
4706,Dijsktra,http://www.scaler.com/admin/new_problems/4706,https://scaler-production-domestic.s3.ap-south-1.amazonaws.com/videos/videos/000/000/511/original/Dijkastra_conv.MOV?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIDNNIRGHAQUQRWYA%2F20211227%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20211227T012540Z&X-Amz-Expires=561600&X-Amz-SignedHeaders=host&X-Amz-Signature=cbdde6922e88e01300d8d76c4a83dd0f44c9a7599f27533450404560a25f664d,28.32
